drug_a,drug_b,cell_line,synergy
4842,5394,CCRF-CEM,3
4842,5394,SK-MEL-28,3
4842,241902,A498,3
4842,241902,M14,3
4842,6252,OVCAR-5,3
4842,104842,IGROV-1,3
4842,249332,M14,3
4842,5799,ACHN,3
2907,72466,786-0,3
2907,36314,SN12C,3
2907,2733525,HL-60,3
2907,2733525,HOP-92,3
2907,163659,EKVX,3
2907,4211,Hs-578-T,3
2907,4211,OVCAR-5,3
2907,241902,OVCAR-8,3
2907,104842,MOLT-4,3
2907,126941,CCRF-CEM,3
9887053,657237,MOLT-4,3
9887053,657237,OVCAR-5,3
9887053,444795,SK-OV-3,3
9887053,77082,OVCAR-5,3
9887053,5790,IGROV-1,3
9887053,3657,HCC2998,3
9887053,5394,HCC2998,3
9887053,241902,UACC-257,3
9887053,6252,SK-MEL-28,3
9887053,249332,SF295,3
9887053,667490,A549,3
5746,657237,NCI-H23,3
5746,72466,HT-29,3
5746,72466,SW620,3
5746,2733525,SNB75,3
5746,5394,MCF7,3
5746,4211,LOXIMVI,3
5746,241902,U031,3
5746,60749,TK10,3
5746,6252,SK-MEL-28,3
5746,249332,SK-MEL-28,3
5746,5799,UACC-257,3
5790,457193,SK-OV-3,3
4212,45055483,A498,3
4212,45055483,SF268,3
4212,216326,ACHN,3
2141,9444,NCI-H322M,3
2141,5394,CCRF-CEM,3
2141,126941,PC-3,3
2708,443939,SNB75,3
2708,2123,EKVX,3
2708,2123,KM12,3
2708,36462,NCI-H23,3
2708,36462,SF268,3
2708,135398738,HCC2998,3
2708,135398738,NCI-H322M,3
2708,135398738,NCI-H522,3
2708,460612,SF295,3
2708,5799,SR,3
3657,9444,MCF7,3
3657,426756,A498,3
3657,6252,A549,3
3657,6252,MOLT-4,3
3657,6252,SK-OV-3,3
3657,104842,IGROV-1,3
3657,104842,NCI-H522,3
3657,5311,MDA-MB-468,3
3657,3062316,SF295,3
3657,6442177,IGROV-1,3
3657,6442177,MCF7,3
3657,6442177,SW620,3
3657,5352062,U251,3
6194,135398738,786-0,3
6194,135398738,HOP-92,3
5394,657237,NCI-H522,3
5394,2733525,OVCAR-4,3
5394,5453,HT-29,3
5394,5453,UACC-62,3
5394,2662,LOXIMVI,3
57469,163659,PC-3,3
57469,241902,NCI-H522,3
57469,104842,PC-3,3
4211,20279,MDA-MB-231,3
4211,444795,MDA-MB-231,3
4211,36314,HL-60,3
4211,5284616,OVCAR-8,3
4211,426756,HL-60,3
4211,5790,PC-3,3
4211,148124,UACC-257,3
4211,6252,ACHN,3
4211,249332,IGROV-1,3
4211,3902,HCC2998,3
4211,2662,A498,3
2578,3657,SK-MEL-28,3
2578,241902,COLO-205,3
2578,5935,NCI-H522,3
135398738,71384,OVCAR-3,3
135398738,60198,NCI-H322M,3
135398738,216326,A549,3
135398738,216326,SR,3
135398738,5799,HT-29,3
4114,444795,UACC-62,3
4114,36314,U251,3
4114,5284616,CCRF-CEM,3
4114,3657,KM12,3
4114,60749,UACC-62,3
4114,5453,MDA-MB-468,3
4114,104842,LOXIMVI,3
4114,104842,MDA-MB-468,3
4114,5799,SK-MEL-28,3
241902,657237,SN12C,3
241902,444795,A549,3
241902,60749,NCI-H322M,3
241902,60749,PC-3,3
241902,104842,HOP-92,3
241902,104842,TK10,3
241902,249332,CCRF-CEM,3
241902,249332,SK-MEL-5,3
241902,2662,CCRF-CEM,3
241902,644241,SW620,3
241902,5352062,KM12,3
119182,6252,NCI-H226,3
45055483,135413520,HOP-62,3
45055483,123631,ACHN,3
45055483,216326,OVCAR-5,3
45055483,216326,SF295,3
60699,657237,T47D,3
60699,2733525,KM12,3
60749,444795,UACC-257,3
60749,241902,NCI-H226,3
60749,241902,TK10,3
60749,119182,UACC-257,3
60749,6252,COLO-205,3
60749,2662,RXF393,3
148124,36314,SK-MEL-28,3
148124,5790,Hs-578-T,3
148124,5790,OVCAR-5,3
148124,5790,SF539,3
148124,457193,SN12C,3
148124,241902,HT-29,3
148124,249332,U031,3
148124,3902,LOXIMVI,3
6252,5453,DU-145,3
5453,3902,SR,3
5426,9444,OVCAR-4,3
5426,20279,SW620,3
5426,72466,OVCAR-3,3
5426,72466,UACC-62,3
5426,36314,786-0,3
5426,36314,SK-MEL-28,3
5426,77082,LOXIMVI,3
5426,163659,OVCAR-8,3
5426,457193,SF539,3
5426,3657,OVCAR-8,3
5426,3657,RPMI-8226,3
5426,60749,OVCAR-5,3
5426,104842,EKVX,3
5426,126941,K-562,3
5426,5799,786-0,3
104842,20279,LOXIMVI,3
104842,444795,A549,3
104842,148124,BT-549,3
104842,148124,NCI-H522,3
104842,148124,SW620,3
104842,6252,SN12C,3
104842,5453,U031,3
104842,123596,Hs-578-T,3
249332,5790,MCF7,3
249332,5790,SK-MEL-5,3
249332,5790,U031,3
249332,3902,ACHN,3
3011155,20279,DU-145,3
3011155,657237,NCI-H23,3
3011155,77082,UACC-257,3
3011155,5790,KM12,3
3011155,457193,LOXIMVI,3
3011155,3657,CCRF-CEM,3
3011155,6252,UACC-257,3
3011155,5453,NCI-H522,3
5311,60749,RXF393,3
5311,104842,LOXIMVI,3
5311,104842,UACC-62,3
5311,60953,KM12,3
60953,77082,U251,3
60953,2733525,MCF7,3
60953,454216,U031,3
60953,667490,ACHN,3
60953,667490,KM12,3
11683,452548,SF268,3
11683,45055483,SN12C,3
11683,123631,EKVX,3
11683,123631,IGROV-1,3
11683,3950,SR,3
104741,9444,A549,3
104741,20279,ACHN,3
104741,20279,SW620,3
104741,444795,U251,3
104741,36314,HOP-62,3
104741,2733525,UACC-257,3
104741,2733525,U031,3
104741,5284616,LOXIMVI,3
104741,60749,A498,3
104741,6252,OVCAR-5,3
104741,5453,PC-3,3
104741,3902,SK-MEL-28,3
2187,9444,SNB75,3
2187,20279,OVCAR-4,3
2187,36314,RPMI-8226,3
2187,5284616,SF268,3
2187,5790,OVCAR-8,3
2187,119182,SW620,3
2187,5453,OVCAR-5,3
2187,104842,OVCAR-4,3
2187,5311,U031,3
2187,123596,SK-MEL-5,3
2187,5352062,ACHN,3
2187,5352062,LOXIMVI,3
2662,457193,U031,3
68740,9444,MOLT-4,3
68740,9444,NCI-H23,3
68740,20279,U031,3
68740,36314,OVCAR-5,3
68740,5790,SR,3
68740,5394,MOLT-4,3
68740,119182,HOP-92,3
68740,148124,Hs-578-T,3
68740,148124,NCI-H226,3
68740,6252,IGROV-1,3
68740,6252,SK-MEL-28,3
68740,104842,LOXIMVI,3
68740,249332,OVCAR-8,3
68740,60953,UACC-62,3
68740,9941095,RXF393,3
68740,5329102,KM12,3
68740,5352062,UACC-257,3
3062316,2733525,OVCAR-5,3
3062316,5284616,SK-MEL-28,3
3062316,5790,HT-29,3
3062316,5394,HCT-116,3
3062316,148124,SF268,3
3062316,5453,SF268,3
3062316,5311,U251,3
6442177,2733525,U251,3
6442177,5311,U251,3
6442177,5311,UACC-62,3
6442177,5352062,A549,3
6442177,5352062,U031,3
126941,148124,HCT-15,3
126941,148124,LOXIMVI,3
126941,5311,KM12,3
126941,6442177,PC-3,3
126941,5329102,SR,3
123596,657237,UACC-62,3
9941095,5790,COLO-205,3
9941095,5790,MCF7,3
9941095,6252,MCF7,3
9941095,6252,TK10,3
9941095,6252,U031,3
9941095,5453,RPMI-8226,3
9941095,60953,COLO-205,3
9941095,3062316,BT-549,3
9941095,3062316,MDA-MB-468,3
644241,20279,HOP-92,3
644241,657237,RPMI-8226,3
644241,77082,OVCAR-3,3
644241,426756,A498,3
644241,5394,RPMI-8226,3
644241,4211,CCRF-CEM,3
644241,6252,ACHN,3
644241,249332,MDA-MB-468,3
644241,123596,OVCAR-4,3
406563,20279,SR,3
406563,20279,U251,3
406563,457193,LOXIMVI,3
406563,6252,SK-MEL-5,3
406563,6252,UACC-257,3
406563,5453,A498,3
406563,5311,786-0,3
406563,5311,M14,3
406563,60953,SK-MEL-5,3
406563,3062316,OVCAR-8,3
406563,644241,A498,3
406563,5352062,MOLT-4,3
2478,9444,SW620,3
2478,20279,786-0,3
2478,444795,K-562,3
2478,163659,M14,3
2478,5790,LOXIMVI,3
2478,457193,SK-OV-3,3
2478,3657,OVCAR-3,3
2478,5394,HCT-116,3
2478,4211,Hs-578-T,3
2478,4211,SK-MEL-28,3
2478,60749,KM12,3
2478,60749,OVCAR-8,3
2478,104842,COLO-205,3
2478,667490,DU-145,3
2478,667490,Hs-578-T,3
2478,5799,M14,3
5329102,2733525,U031,3
5329102,457193,SW620,3
5329102,119182,SW620,3
5329102,249332,A498,3
5329102,6442177,A549,3
2723601,2123,LOXIMVI,3
2723601,36462,HOP-62,3
2723601,36462,MDA-MB-468,3
2723601,45055483,SK-MEL-2,3
2723601,135413520,OVCAR-8,3
2723601,60198,A549,3
2723601,123631,SF295,3
2723601,5799,UACC-62,3
5352062,444795,RXF393,3
5352062,5284616,KM12,3
5352062,454216,NCI-H322M,3
5352062,119182,U031,3
5352062,148124,SW620,3
5352062,6252,Hs-578-T,3
5352062,2662,TK10,3
148121,9444,COLO-205,3
148121,36314,CAKI-1,3
148121,5284616,HCT-116,3
148121,426756,MOLT-4,3
148121,5790,OVCAR-8,3
148121,119182,TK10,3
148121,60749,UACC-62,3
148121,148124,IGROV-1,3
148121,5311,NCI-H23,3
148121,3902,SF539,3
148121,2662,EKVX,3
148121,2662,SW620,3
148121,123596,COLO-205,3
148121,123596,UACC-257,3
148121,644241,M14,3
148121,644241,OVCAR-3,3
148121,5329102,BT-549,3
148121,5352062,HCT-15,3
148121,5352062,HL-60,3
9703,9444,NCI-H322M,3
9703,9444,UACC-62,3
9703,2733525,SK-OV-3,3
9703,3657,OVCAR-3,3
9703,5394,LOXIMVI,3
9703,4211,MOLT-4,3
9703,119182,HT-29,3
9703,148124,K-562,3
9703,5453,SK-MEL-28,3
9703,104842,MDA-MB-468,3
9703,104842,UACC-257,3
9703,249332,MOLT-4,3
9703,667490,K-562,3
3950,452548,SF539,3
3950,452548,SK-MEL-28,3
3950,71384,786-0,3
3950,123631,NCI-H226,3
62770,452548,MDA-MB-468,3
62770,452548,SF268,3
62770,36462,HCT-15,3
62770,36462,MCF7,3
62770,71384,Hs-578-T,3
62770,4212,HT-29,3
62770,135413520,NCI-H226,3
62770,5799,SK-MEL-5,3
29327,9444,MOLT-4,3
29327,72466,TK10,3
29327,2733525,SW620,3
29327,163659,SN12C,3
29327,5790,A498,3
29327,457193,SK-MEL-5,3
29327,6252,SW620,3
29327,104842,BT-549,3
29327,104842,SN12C,3
29327,667490,SK-OV-3,3
460612,452548,EKVX,3
460612,452548,UACC-257,3
460612,443939,HCT-116,3
460612,443939,HT-29,3
460612,443939,MDA-MB-231,3
460612,443939,SF268,3
460612,3385,HCT-116,3
460612,6194,SF539,3
460612,45055483,SK-OV-3,3
460612,60198,HT-29,3
460612,11683,SK-MEL-28,3
460612,3950,BT-549,3
5799,9444,CAKI-1,3
5799,657237,LOXIMVI,3
5799,657237,RXF393,3
5799,444795,CAKI-1,3
5799,5284616,NCI-H23,3
5799,5790,A498,3
5799,5394,SF268,3
5799,60749,A498,3
5799,60749,CCRF-CEM,3
5799,60749,HOP-62,3
5799,148124,IGROV-1,3
5799,104842,T47D,3
5799,249332,HCT-116,3
5799,249332,MCF7,3
5799,249332,MDA-MB-468,3
5799,2662,786-0,3
5799,3062316,IGROV-1,3
5799,644241,M14,3
5799,5329102,SF268,3
9444,657237,SW620,4
9444,657237,U031,4
9444,5284616,UACC-257,4
9444,426756,SK-MEL-28,4
9444,457193,Hs-578-T,4
9444,6252,SNB75,4
9444,104842,HCT-116,4
9444,104842,MDA-MB-468,4
9444,5352062,A498,4
20279,6252,NCI-H226,4
20279,6252,U251,4
20279,5453,A498,4
20279,5453,LOXIMVI,4
20279,249332,HOP-62,4
20279,2662,DU-145,4
3690,444795,NCI-H522,4
3690,72466,M14,4
3690,36314,UACC-62,4
3690,77082,CAKI-1,4
3690,163659,NCI-H522,4
3690,5790,SW620,4
3690,457193,K-562,4
3690,4211,KM12,4
3690,60749,MOLT-4,4
3690,6252,Hs-578-T,4
3690,5453,BT-549,4
3690,667490,NCI-H522,4
657237,5790,HCT-15,4
657237,5790,KM12,4
657237,5790,NCI-H522,4
657237,6252,UACC-257,4
657237,5453,SN12C,4
657237,249332,A498,4
657237,249332,T47D,4
657237,3902,MOLT-4,4
657237,3902,SK-MEL-5,4
444795,6252,KM12,4
452548,443939,786-0,4
452548,443939,UACC-62,4
452548,60198,A498,4
452548,216326,KM12,4
443939,444795,BT-549,4
443939,36314,SR,4
443939,119182,UACC-62,4
443939,148124,OVCAR-3,4
443939,5311,786-0,4
443939,60953,DU-145,4
443939,3062316,786-0,4
443939,3062316,HCC2998,4
443939,5352062,A549,4
443939,5352062,PC-3,4
72466,9444,MDA-MB-468,4
72466,9444,SK-MEL-28,4
72466,657237,CCRF-CEM,4
72466,444795,OVCAR-4,4
72466,36314,A498,4
72466,2733525,SF295,4
72466,3011155,HOP-62,4
72466,3011155,OVCAR-4,4
72466,5311,SW620,4
72466,2662,NCI-H226,4
72466,2662,SK-MEL-2,4
72466,3062316,HT-29,4
72466,3062316,SK-MEL-5,4
72466,9941095,U031,4
72466,644241,A549,4
72466,5329102,MDA-MB-468,4
72466,5329102,U251,4
72466,5352062,CCRF-CEM,4
72466,5352062,OVCAR-8,4
36314,426756,LOXIMVI,4
36314,5790,DU-145,4
36314,5394,HCT-116,4
36314,123596,T47D,4
451668,444795,UACC-62,4
451668,72466,CAKI-1,4
451668,5284616,SF539,4
451668,5394,OVCAR-4,4
451668,4211,MCF7,4
451668,4211,U251,4
451668,119182,HOP-62,4
451668,60749,HT-29,4
451668,5453,SF295,4
451668,104842,SF268,4
2123,452548,DU-145,4
2123,443939,MCF7,4
2123,36462,BT-549,4
2123,4212,SW620,4
2123,135413520,U251,4
2123,123631,SK-OV-3,4
2123,3950,MCF7,4
2123,3950,SF539,4
2123,5799,HCT-15,4
77082,9444,KM12,4
77082,444795,RPMI-8226,4
77082,2733525,U031,4
77082,5453,EKVX,4
77082,5453,OVCAR-5,4
77082,5329102,U251,4
135401907,657237,HCC2998,4
135401907,163659,MDA-MB-468,4
135401907,4211,U031,4
135401907,60749,OVCAR-8,4
135401907,667490,SW620,4
135401907,667490,UACC-62,4
135401907,5935,CCRF-CEM,4
135401907,5799,PC-3,4
135401907,5799,SK-MEL-28,4
36462,71384,K-562,4
36462,4212,Hs-578-T,4
36462,60198,A549,4
36462,123631,M14,4
6239,9444,HCC2998,4
6239,9444,HOP-62,4
6239,36314,U031,4
6239,77082,KM12,4
6239,77082,SW620,4
6239,2733525,UACC-62,4
6239,454216,SF539,4
6239,5790,TK10,4
6239,457193,HCT-116,4
6239,457193,SNB75,4
6239,3657,KM12,4
6239,3657,MDA-MB-468,4
6239,5394,KM12,4
6239,4211,PC-3,4
6239,5453,HOP-92,4
6239,5453,MCF7,4
6239,126941,U251,4
6239,5935,MOLT-4,4
6239,5935,NCI-H322M,4
71384,4212,NCI-H522,4
71384,216326,LOXIMVI,4
71384,216326,T47D,4
71384,5799,T47D,4
2733525,20279,BT-549,4
2733525,20279,RXF393,4
2733525,249332,Hs-578-T,4
2733525,2662,MDA-MB-468,4
123608,443939,SW620,4
123608,241902,HOP-62,4
123608,148124,M14,4
123608,6252,ACHN,4
123608,5453,SW620,4
123608,5935,SF268,4
3385,452548,CAKI-1,4
3385,443939,UACC-62,4
3385,4212,SK-MEL-5,4
3385,45055483,SK-MEL-28,4
3385,11683,RPMI-8226,4
3385,123631,CAKI-1,4
3385,216326,SF539,4
439693,77082,IGROV-1,4
439693,77082,UACC-62,4
439693,5394,LOXIMVI,4
439693,4211,NCI-H322M,4
439693,241902,M14,4
439693,5453,OVCAR-5,4
439693,104842,M14,4
439693,5799,OVCAR-5,4
5284616,444795,RXF393,4
5284616,4211,BT-549,4
5284616,241902,LOXIMVI,4
5284616,241902,OVCAR-3,4
5284616,2187,SW620,4
5284616,123596,K-562,4
5284616,644241,OVCAR-4,4
426756,20279,Hs-578-T,4
426756,2733525,HCT-15,4
426756,5790,IGROV-1,4
426756,126941,OVCAR-3,4
163659,9444,A549,4
163659,20279,UACC-62,4
163659,657237,MDA-MB-468,4
163659,444795,HOP-62,4
163659,5790,HCC2998,4
163659,6252,IGROV-1,4
163659,6252,SF268,4
163659,104842,COLO-205,4
163659,104842,TK10,4
163659,5352062,SR,4
454216,5284616,RXF393,4
454216,5284616,SR,4
454216,6252,KM12,4
454216,104842,Hs-578-T,4
454216,249332,BT-549,4
454216,6442177,SNB75,4
4842,9444,LOXIMVI,4
4842,77082,NCI-H226,4
4842,5284616,A549,4
4842,454216,MDA-MB-468,4
4842,3657,BT-549,4
4842,3657,PC-3,4
4842,3657,RPMI-8226,4
4842,5394,MDA-MB-231,4
4842,4211,NCI-H226,4
4842,4211,SW620,4
4842,148124,COLO-205,4
4842,104842,T47D,4
4842,667490,T47D,4
4842,5935,OVCAR-5,4
2907,9444,SW620,4
2907,444795,MDA-MB-468,4
2907,72466,U251,4
2907,36314,TK10,4
2907,5284616,HCT-15,4
2907,163659,CCRF-CEM,4
2907,5790,HT-29,4
2907,3657,DU-145,4
2907,3657,MOLT-4,4
2907,5394,SW620,4
2907,4211,HCT-116,4
2907,4211,KM12,4
2907,4211,RXF393,4
2907,119182,OVCAR-8,4
2907,5935,MCF7,4
9887053,444795,OVCAR-5,4
9887053,2733525,OVCAR-5,4
9887053,163659,KM12,4
9887053,4211,HCT-15,4
9887053,60749,LOXIMVI,4
9887053,60749,SF295,4
9887053,6252,K-562,4
9887053,5453,A498,4
9887053,104842,MCF7,4
9887053,667490,PC-3,4
9887053,5935,OVCAR-3,4
9887053,5935,UACC-257,4
9887053,5799,NCI-H522,4
5746,20279,COLO-205,4
5746,657237,U251,4
5746,5284616,HT-29,4
5746,454216,ACHN,4
5746,454216,SW620,4
5746,3657,UACC-62,4
5746,4211,MCF7,4
5746,241902,SK-MEL-28,4
5746,119182,HT-29,4
5746,6252,DU-145,4
4212,216326,U251,4
2141,457193,IGROV-1,4
2141,3657,COLO-205,4
2141,3657,RPMI-8226,4
2141,241902,A549,4
2141,6252,HCT-15,4
2141,104842,SK-MEL-28,4
2708,216326,MDA-MB-468,4
2708,3950,MDA-MB-468,4
2708,3950,SF268,4
2708,62770,SK-MEL-2,4
3657,9444,HT-29,4
3657,9444,M14,4
3657,657237,MCF7,4
3657,657237,U031,4
3657,426756,UACC-257,4
3657,457193,CAKI-1,4
3657,5394,IGROV-1,4
3657,6252,HOP-62,4
3657,6252,OVCAR-5,4
3657,5453,OVCAR-5,4
3657,5311,KM12,4
3657,3062316,SR,4
3657,5352062,SR,4
6194,60198,SW620,4
5394,20279,DU-145,4
5394,5790,HOP-62,4
5394,5790,MOLT-4,4
5394,6252,COLO-205,4
5394,5453,M14,4
5394,249332,RXF393,4
57469,2733525,OVCAR-5,4
57469,5284616,OVCAR-5,4
57469,3657,HCT-116,4
57469,5394,LOXIMVI,4
57469,241902,T47D,4
57469,6252,SK-OV-3,4
57469,5935,A549,4
57469,5799,786-0,4
4211,20279,A498,4
4211,444795,IGROV-1,4
4211,36314,UACC-62,4
4211,5790,HL-60,4
4211,5453,SNB75,4
2578,20279,HT-29,4
2578,3657,SK-MEL-5,4
2578,4211,HT-29,4
2578,4211,IGROV-1,4
2578,119182,COLO-205,4
2578,60749,OVCAR-3,4
2578,6252,SK-MEL-5,4
2578,5935,OVCAR-5,4
2578,5799,COLO-205,4
135398738,11683,Hs-578-T,4
135398738,216326,OVCAR-8,4
4114,72466,ACHN,4
4114,72466,OVCAR-5,4
4114,5284616,SK-OV-3,4
241902,36314,SK-MEL-28,4
241902,5284616,SK-OV-3,4
241902,457193,RXF393,4
241902,60749,EKVX,4
241902,60749,NCI-H226,4
241902,104842,ACHN,4
241902,104842,MDA-MB-231,4
241902,2662,786-0,4
241902,2662,SK-MEL-5,4
241902,9941095,HCC2998,4
241902,9941095,SNB75,4
241902,5352062,CAKI-1,4
119182,426756,NCI-H23,4
119182,426756,SW620,4
119182,163659,HOP-92,4
119182,163659,SN12C,4
119182,104741,DU-145,4
119182,126941,NCI-H226,4
119182,667490,K-562,4
119182,667490,SF268,4
45055483,60198,NCI-H226,4
45055483,216326,HCT-116,4
60699,163659,KM12,4
60699,5790,A549,4
60699,5394,OVCAR-3,4
60699,5453,SK-OV-3,4
60699,104842,PC-3,4
60699,5799,SF295,4
60749,444795,MCF7,4
60749,77082,NCI-H226,4
60749,241902,BT-549,4
148124,444795,TK10,4
148124,5284616,UACC-257,4
148124,104741,IGROV-1,4
6252,5453,SK-MEL-5,4
5453,457193,IGROV-1,4
5453,2662,IGROV-1,4
5453,2662,OVCAR-3,4
5426,9444,NCI-H522,4
5426,3657,HT-29,4
5426,5394,MDA-MB-231,4
5426,148124,MDA-MB-231,4
5426,5799,NCI-H522,4
104842,20279,UACC-257,4
104842,2733525,LOXIMVI,4
104842,5790,SK-MEL-5,4
104842,241902,HCC2998,4
104842,5453,HCT-116,4
104842,104741,SW620,4
249332,5790,MDA-MB-468,4
249332,457193,ACHN,4
387447,5453,COLO-205,4
387447,5799,786-0,4
3011155,241902,DU-145,4
3011155,667490,SK-OV-3,4
135413520,123631,NCI-H226,4
135413520,216326,M14,4
5311,5284616,LOXIMVI,4
5311,119182,OVCAR-8,4
5311,119182,SN12C,4
5311,119182,UACC-257,4
5311,5453,COLO-205,4
5311,104842,HT-29,4
5311,249332,RPMI-8226,4
60953,426756,SW620,4
60953,6252,SF295,4
60198,216326,A549,4
11683,3950,OVCAR-5,4
11683,5799,U251,4
104741,9444,COLO-205,4
104741,444795,ACHN,4
104741,444795,MOLT-4,4
104741,36314,HL-60,4
104741,6252,PC-3,4
104741,5453,NCI-H522,4
104741,5453,SF539,4
104741,104842,SF268,4
104741,3062316,T47D,4
104741,5352062,A549,4
104741,5352062,HOP-62,4
2187,20279,OVCAR-5,4
2187,20279,OVCAR-8,4
2187,444795,IGROV-1,4
2187,36314,DU-145,4
2187,2733525,786-0,4
2187,5790,UACC-62,4
2187,457193,CCRF-CEM,4
2187,457193,NCI-H522,4
2187,60749,KM12,4
2187,5453,MOLT-4,4
2187,249332,ACHN,4
2187,3902,HOP-62,4
2187,5329102,SK-MEL-28,4
68740,5790,MOLT-4,4
68740,5394,Hs-578-T,4
68740,60749,Hs-578-T,4
68740,3011155,NCI-H23,4
68740,5311,DU-145,4
68740,5311,HOP-62,4
68740,5311,U031,4
68740,3902,NCI-H226,4
68740,9941095,A498,4
68740,5329102,DU-145,4
3062316,9444,NCI-H226,4
3062316,657237,PC-3,4
3062316,36314,RXF393,4
3062316,5284616,KM12,4
3062316,5394,RPMI-8226,4
3062316,119182,RXF393,4
3062316,148124,MDA-MB-231,4
3062316,5453,OVCAR-3,4
3062316,5453,RXF393,4
6442177,657237,SF268,4
6442177,444795,K-562,4
6442177,444795,OVCAR-3,4
6442177,444795,UACC-62,4
6442177,5790,PC-3,4
6442177,5453,RPMI-8226,4
6442177,249332,HCT-116,4
6442177,3902,COLO-205,4
6442177,2662,SNB75,4
126941,9444,U251,4
126941,5329102,PC-3,4
123596,20279,UACC-257,4
123596,657237,SF539,4
123596,5790,SK-MEL-5,4
123596,457193,HOP-92,4
123596,249332,RPMI-8226,4
123596,249332,SNB75,4
9941095,20279,BT-549,4
9941095,20279,IGROV-1,4
9941095,6252,Hs-578-T,4
9941095,5453,MCF7,4
9941095,5453,NCI-H522,4
644241,20279,NCI-H23,4
644241,5790,CCRF-CEM,4
644241,5790,MDA-MB-231,4
644241,5790,SN12C,4
406563,20279,MDA-MB-231,4
406563,2733525,SNB75,4
406563,2733525,UACC-257,4
406563,5453,ACHN,4
406563,104842,MDA-MB-231,4
406563,104842,SF295,4
406563,5311,SF268,4
406563,3062316,SK-MEL-5,4
406563,644241,SK-MEL-2,4
406563,5329102,HCT-116,4
406563,5352062,MDA-MB-468,4
2478,9444,NCI-H522,4
2478,20279,M14,4
2478,657237,SK-OV-3,4
2478,444795,A549,4
2478,444795,NCI-H23,4
2478,77082,HL-60,4
2478,77082,TK10,4
2478,5284616,RPMI-8226,4
2478,5790,SK-OV-3,4
2478,457193,HOP-62,4
2478,3657,LOXIMVI,4
2478,241902,BT-549,4
2478,5453,HT-29,4
5329102,20279,SF539,4
5329102,36314,NCI-H522,4
5329102,5284616,COLO-205,4
5329102,60953,SNB75,4
2723601,443939,U031,4
2723601,45055483,HOP-92,4
2723601,45055483,U251,4
2723601,135413520,OVCAR-4,4
2723601,123631,A549,4
2723601,123631,MCF7,4
2723601,5799,RXF393,4
5352062,444795,K-562,4
5352062,36314,SF539,4
5352062,5284616,BT-549,4
5352062,5284616,RXF393,4
5352062,426756,K-562,4
5352062,5790,OVCAR-3,4
5352062,60749,IGROV-1,4
5352062,60749,T47D,4
5352062,148124,KM12,4
5352062,5453,OVCAR-3,4
5352062,249332,SF539,4
148121,657237,MOLT-4,4
148121,36314,SR,4
148121,2733525,SR,4
148121,426756,DU-145,4
148121,5311,NCI-H322M,4
148121,2662,U251,4
148121,9941095,UACC-62,4
148121,5352062,U251,4
9703,163659,NCI-H322M,4
9703,457193,HCT-15,4
3950,135413520,UACC-62,4
3950,123631,EKVX,4
3950,216326,HCT-15,4
3950,62770,DU-145,4
62770,36462,NCI-H226,4
62770,71384,COLO-205,4
62770,4212,OVCAR-3,4
29327,9444,SW620,4
29327,657237,SK-OV-3,4
29327,443939,BT-549,4
29327,2733525,HCT-15,4
29327,5284616,Hs-578-T,4
29327,163659,HOP-62,4
29327,457193,MDA-MB-468,4
29327,457193,SK-OV-3,4
29327,457193,SW620,4
29327,5394,CAKI-1,4
29327,5394,Hs-578-T,4
29327,5394,NCI-H23,4
29327,4211,HOP-92,4
29327,119182,MOLT-4,4
29327,148124,OVCAR-4,4
29327,5935,HT-29,4
29327,5799,HCC2998,4
29327,5799,UACC-257,4
460612,452548,SW620,4
460612,2123,NCI-H522,4
460612,36462,SK-MEL-28,4
460612,4212,HCC2998,4
460612,6194,HL-60,4
460612,11683,PC-3,4
460612,216326,SK-OV-3,4
460612,3950,HCC2998,4
460612,62770,CCRF-CEM,4
460612,5799,NCI-H226,4
5799,9444,NCI-H322M,4
5799,657237,ACHN,4
5799,426756,HCT-116,4
5799,426756,SK-MEL-5,4
5799,5394,UACC-62,4
5799,119182,MOLT-4,4
5799,60749,OVCAR-8,4
5799,5453,KM12,4
5799,249332,EKVX,4
5799,3011155,A549,4
5799,5311,COLO-205,4
5799,5311,U251,4
5799,60953,M14,4
9444,2733525,SNB75,5
9444,426756,PC-3,5
9444,119182,RXF393,5
9444,119182,SNB75,5
9444,3011155,BT-549,5
20279,5453,UACC-257,5
3690,72466,UACC-257,5
3690,36314,MDA-MB-231,5
3690,5284616,Hs-578-T,5
3690,5284616,HT-29,5
3690,163659,786-0,5
3690,163659,HCC2998,5
3690,163659,TK10,5
3690,5790,HL-60,5
3690,4211,K-562,5
3690,119182,OVCAR-5,5
3690,104842,LOXIMVI,5
3690,5935,CAKI-1,5
3690,5799,HT-29,5
657237,5453,A498,5
657237,126941,UACC-62,5
452548,443939,BT-549,5
452548,71384,Hs-578-T,5
452548,71384,MDA-MB-468,5
452548,135413520,EKVX,5
452548,60198,HCT-15,5
452548,5799,DU-145,5
443939,5394,SN12C,5
443939,60749,COLO-205,5
443939,148124,SF295,5
443939,3011155,BT-549,5
443939,2662,K-562,5
443939,6442177,NCI-H23,5
443939,123596,SK-MEL-28,5
443939,9941095,TK10,5
72466,657237,SF295,5
72466,444795,SF295,5
72466,119182,HOP-92,5
72466,119182,NCI-H23,5
72466,104842,SW620,5
72466,5311,EKVX,5
72466,3902,HCT-116,5
72466,123596,HOP-62,5
72466,123596,OVCAR-4,5
72466,5329102,DU-145,5
